anime_id,title,genre,type,episodes,rating,members,year
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,Shounen,OVA,13.0,8.24,40355,2009.0
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,Super Power,OVA,13.0,8.24,40355,2009.0
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,Supernatural,OVA,13.0,8.24,40355,2009.0
1827,Seirei no Moribito,Action,TV,26.0,8.24,106888,2007.0
1827,Seirei no Moribito,Adventure,TV,26.0,8.24,106888,2007.0
1827,Seirei no Moribito,Fantasy,TV,26.0,8.24,106888,2007.0
1827,Seirei no Moribito,Historical,TV,26.0,8.24,106888,2007.0
25013,Akatsuki no Yona,Action,TV,24.0,8.23,216674,2014.0
25013,Akatsuki no Yona,Adventure,TV,24.0,8.23,216674,2014.0
25013,Akatsuki no Yona,Comedy,TV,24.0,8.23,216674,2014.0
25013,Akatsuki no Yona,Fantasy,TV,24.0,8.23,216674,2014.0
25013,Akatsuki no Yona,Romance,TV,24.0,8.23,216674,2014.0
25013,Akatsuki no Yona,Shoujo,TV,24.0,8.23,216674,2014.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,Adventure,Movie,1.0,8.23,23130,2004.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,Comedy,Movie,1.0,8.23,23130,2004.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,Mystery,Movie,1.0,8.23,23130,2004.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,Police,Movie,1.0,8.23,23130,2004.0
1367,Detective Conan Movie 08: Magician of the Silver Sky,Shounen,Movie,1.0,8.23,23130,2004.0
27833,Durarara!!x2 Ketsu,Action,TV,12.0,8.23,115295,2016.0
27833,Durarara!!x2 Ketsu,Mystery,TV,12.0,8.23,115295,2016.0
27833,Durarara!!x2 Ketsu,Supernatural,TV,12.0,8.23,115295,2016.0
26213,Free!: Eternal Summer Special,Comedy,Special,1.0,8.23,36091,2015.0
26213,Free!: Eternal Summer Special,School,Special,1.0,8.23,36091,2015.0
26213,Free!: Eternal Summer Special,Slice of Life,Special,1.0,8.23,36091,2015.0
1974,Glass no Kamen (2005),Drama,TV,51.0,8.23,17038,2005.0
1974,Glass no Kamen (2005),Shoujo,TV,51.0,8.23,17038,2005.0
8425,Gosick,Drama,TV,24.0,8.23,232113,2011.0
8425,Gosick,Historical,TV,24.0,8.23,232113,2011.0
8425,Gosick,Mystery,TV,24.0,8.23,232113,2011.0
8425,Gosick,Romance,TV,24.0,8.23,232113,2011.0
12069,Hajime no Ippo: Boxer no Kobushi,Comedy,Special,1.0,8.23,20157,2003.0
12069,Hajime no Ippo: Boxer no Kobushi,Drama,Special,1.0,8.23,20157,2003.0
12069,Hajime no Ippo: Boxer no Kobushi,Shounen,Special,1.0,8.23,20157,2003.0
12069,Hajime no Ippo: Boxer no Kobushi,Sports,Special,1.0,8.23,20157,2003.0
185,Initial D First Stage,Action,TV,26.0,8.23,68128,1998.0
185,Initial D First Stage,Cars,TV,26.0,8.23,68128,1998.0
185,Initial D First Stage,Drama,TV,26.0,8.23,68128,1998.0
185,Initial D First Stage,Seinen,TV,26.0,8.23,68128,1998.0
185,Initial D First Stage,Sports,TV,26.0,8.23,68128,1998.0
18679,Kill la Kill,Action,TV,24.0,8.23,508118,2013.0
18679,Kill la Kill,Comedy,TV,24.0,8.23,508118,2013.0
18679,Kill la Kill,School,TV,24.0,8.23,508118,2013.0
18679,Kill la Kill,Super Power,TV,24.0,8.23,508118,2013.0
2034,Lovely★Complex,Comedy,TV,24.0,8.23,235003,2007.0
2034,Lovely★Complex,Romance,TV,24.0,8.23,235003,2007.0
2034,Lovely★Complex,Shoujo,TV,24.0,8.23,235003,2007.0
437,Perfect Blue,Dementia,Movie,1.0,8.23,117565,1998.0
437,Perfect Blue,Drama,Movie,1.0,8.23,117565,1998.0
437,Perfect Blue,Horror,Movie,1.0,8.23,117565,1998.0
437,Perfect Blue,Psychological,Movie,1.0,8.23,117565,1998.0
721,Princess Tutu,Comedy,TV,38.0,8.23,73218,2002.0
721,Princess Tutu,Fantasy,TV,38.0,8.23,73218,2002.0
721,Princess Tutu,Magic,TV,38.0,8.23,73218,2002.0
721,Princess Tutu,Romance,TV,38.0,8.23,73218,2002.0
12477,Sakasama no Patema,Sci-Fi,Movie,1.0,8.23,89749,2013.0
12477,Sakasama no Patema,Seinen,Movie,1.0,8.23,89749,2013.0
4938,Tsubasa: Shunraiki,Action,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Adventure,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Drama,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Fantasy,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Magic,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Mystery,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Romance,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Shounen,OVA,2.0,8.23,40420,2009.0
4938,Tsubasa: Shunraiki,Supernatural,OVA,2.0,8.23,40420,2009.0
2402,Ashita no Joe,Drama,TV,79.0,8.22,15442,1970.0
2402,Ashita no Joe,Sports,TV,79.0,8.22,15442,1970.0
6702,Fairy Tail,Action,TV,175.0,8.22,584590,2009.0
6702,Fairy Tail,Adventure,TV,175.0,8.22,584590,2009.0
6702,Fairy Tail,Comedy,TV,175.0,8.22,584590,2009.0
6702,Fairy Tail,Fantasy,TV,175.0,8.22,584590,2009.0
6702,Fairy Tail,Magic,TV,175.0,8.22,584590,2009.0
6702,Fairy Tail,Shounen,TV,175.0,8.22,584590,2009.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Mecha,Special,1.0,8.22,55247,2006.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Military,Special,1.0,8.22,55247,2006.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Mystery,Special,1.0,8.22,55247,2006.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Police,Special,1.0,8.22,55247,2006.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Sci-Fi,Special,1.0,8.22,55247,2006.0
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,Seinen,Special,1.0,8.22,55247,2006.0
31741,Magi: Sinbad no Bouken (TV),Action,TV,13.0,8.22,73480,2016.0
31741,Magi: Sinbad no Bouken (TV),Adventure,TV,13.0,8.22,73480,2016.0
31741,Magi: Sinbad no Bouken (TV),Fantasy,TV,13.0,8.22,73480,2016.0
31741,Magi: Sinbad no Bouken (TV),Magic,TV,13.0,8.22,73480,2016.0
31741,Magi: Sinbad no Bouken (TV),Shounen,TV,13.0,8.22,73480,2016.0
440,Shoujo Kakumei Utena,Drama,TV,39.0,8.22,77464,1997.0
440,Shoujo Kakumei Utena,Fantasy,TV,39.0,8.22,77464,1997.0
440,Shoujo Kakumei Utena,Psychological,TV,39.0,8.22,77464,1997.0
440,Shoujo Kakumei Utena,Shoujo,TV,39.0,8.22,77464,1997.0
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Action,Movie,1.0,8.22,72933,2008.0
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Comedy,Movie,1.0,8.22,72933,2008.0
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,Mecha,Movie,1.0,8.22,72933,2008.0
1506,Detective Conan Movie 10: Requiem of the Detectives,Adventure,Movie,1.0,8.21,21789,2006.0
1506,Detective Conan Movie 10: Requiem of the Detectives,Comedy,Movie,1.0,8.21,21789,2006.0
1506,Detective Conan Movie 10: Requiem of the Detectives,Mystery,Movie,1.0,8.21,21789,2006.0
1506,Detective Conan Movie 10: Requiem of the Detectives,Police,Movie,1.0,8.21,21789,2006.0
1506,Detective Conan Movie 10: Requiem of the Detectives,Shounen,Movie,1.0,8.21,21789,2006.0
2759,Evangelion: 1.0 You Are (Not) Alone,Action,Movie,1.0,8.21,194561,2007.0
2759,Evangelion: 1.0 You Are (Not) Alone,Mecha,Movie,1.0,8.21,194561,2007.0
2759,Evangelion: 1.0 You Are (Not) Alone,Sci-Fi,Movie,1.0,8.21,194561,2007.0
72,Full Metal Panic? Fumoffu,Action,TV,12.0,8.21,171086,2003.0
72,Full Metal Panic? Fumoffu,Comedy,TV,12.0,8.21,171086,2003.0
72,Full Metal Panic? Fumoffu,School,TV,12.0,8.21,171086,2003.0
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Action,Movie,1.0,8.21,11808,1993.0
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Drama,Movie,1.0,8.21,11808,1993.0
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Military,Movie,1.0,8.21,11808,1993.0
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Sci-Fi,Movie,1.0,8.21,11808,1993.0
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,Space,Movie,1.0,8.21,11808,1993.0
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Action,Movie,1.0,8.21,108720,2008.0
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Drama,Movie,1.0,8.21,108720,2008.0
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Mystery,Movie,1.0,8.21,108720,2008.0
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Supernatural,Movie,1.0,8.21,108720,2008.0
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Thriller,Movie,1.0,8.21,108720,2008.0
3927,Mobile Suit Gundam 00 Second Season,Action,TV,25.0,8.21,86972,2008.0
3927,Mobile Suit Gundam 00 Second Season,Drama,TV,25.0,8.21,86972,2008.0
3927,Mobile Suit Gundam 00 Second Season,Mecha,TV,25.0,8.21,86972,2008.0
3927,Mobile Suit Gundam 00 Second Season,Military,TV,25.0,8.21,86972,2008.0
3927,Mobile Suit Gundam 00 Second Season,Sci-Fi,TV,25.0,8.21,86972,2008.0
3927,Mobile Suit Gundam 00 Second Season,Space,TV,25.0,8.21,86972,2008.0
11597,Nisemonogatari,Comedy,TV,11.0,8.21,260062,2012.0
11597,Nisemonogatari,Mystery,TV,11.0,8.21,260062,2012.0
11597,Nisemonogatari,Supernatural,TV,11.0,8.21,260062,2012.0
28025,Tsukimonogatari,Comedy,TV,4.0,8.21,111009,2014.0
28025,Tsukimonogatari,Mystery,TV,4.0,8.21,111009,2014.0
28025,Tsukimonogatari,Supernatural,TV,4.0,8.21,111009,2014.0
24833,Ansatsu Kyoushitsu (TV),Action,TV,22.0,8.2,312654,2015.0
24833,Ansatsu Kyoushitsu (TV),Comedy,TV,22.0,8.2,312654,2015.0
24833,Ansatsu Kyoushitsu (TV),School,TV,22.0,8.2,312654,2015.0
24833,Ansatsu Kyoushitsu (TV),Shounen,TV,22.0,8.2,312654,2015.0
29893,Aria The Avvenire,Fantasy,Special,3.0,8.2,9500,2015.0
29893,Aria The Avvenire,Sci-Fi,Special,3.0,8.2,9500,2015.0
29893,Aria The Avvenire,Shounen,Special,3.0,8.2,9500,2015.0
29893,Aria The Avvenire,Slice of Life,Special,3.0,8.2,9500,2015.0
27663,Baby Steps 2nd Season,Romance,TV,25.0,8.2,36251,2015.0
27663,Baby Steps 2nd Season,School,TV,25.0,8.2,36251,2015.0
27663,Baby Steps 2nd Season,Shounen,TV,25.0,8.2,36251,2015.0
27663,Baby Steps 2nd Season,Sports,TV,25.0,8.2,36251,2015.0
1482,D.Gray-man,Action,TV,103.0,8.2,334399,2006.0
1482,D.Gray-man,Adventure,TV,103.0,8.2,334399,2006.0
1482,D.Gray-man,Comedy,TV,103.0,8.2,334399,2006.0
1482,D.Gray-man,Shounen,TV,103.0,8.2,334399,2006.0
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Action,OVA,24.0,8.2,8621,1998.0
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Military,OVA,24.0,8.2,8621,1998.0
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Sci-Fi,OVA,24.0,8.2,8621,1998.0
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari",Space,OVA,24.0,8.2,8621,1998.0
25313,Gintama: Jump Festa 2014 Special,Action,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Comedy,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Historical,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Parody,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Samurai,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Sci-Fi,Special,1.0,8.2,13764,2015.0
25313,Gintama: Jump Festa 2014 Special,Shounen,Special,1.0,8.2,13764,2015.0
1430,Lupin III: Cagliostro no Shiro,Adventure,Movie,1.0,8.2,32732,1979.0
1430,Lupin III: Cagliostro no Shiro,Comedy,Movie,1.0,8.2,32732,1979.0
1430,Lupin III: Cagliostro no Shiro,Shounen,Movie,1.0,8.2,32732,1979.0
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Action,TV,25.0,8.2,21210,2016.0
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Drama,TV,25.0,8.2,21210,2016.0
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Mecha,TV,25.0,8.2,21210,2016.0
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Sci-Fi,TV,25.0,8.2,21210,2016.0
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,Space,TV,25.0,8.2,21210,2016.0
7720,Ookiku Furikabutte: Natsu no Taikai-hen,Comedy,TV,13.0,8.2,22190,2010.0
7720,Ookiku Furikabutte: Natsu no Taikai-hen,Sports,TV,13.0,8.2,22190,2010.0
1914,Saiunkoku Monogatari 2nd Season,Adventure,TV,39.0,8.2,23160,2007.0
1914,Saiunkoku Monogatari 2nd Season,Comedy,TV,39.0,8.2,23160,2007.0
1914,Saiunkoku Monogatari 2nd Season,Drama,TV,39.0,8.2,23160,2007.0
1914,Saiunkoku Monogatari 2nd Season,Fantasy,TV,39.0,8.2,23160,2007.0
1914,Saiunkoku Monogatari 2nd Season,Historical,TV,39.0,8.2,23160,2007.0
1914,Saiunkoku Monogatari 2nd Season,Romance,TV,39.0,8.2,23160,2007.0
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Comedy,Movie,1.0,8.2,23045,2014.0
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Drama,Movie,1.0,8.2,23045,2014.0
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Romance,Movie,1.0,8.2,23045,2014.0
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Shounen Ai,Movie,1.0,8.2,23045,2014.0
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Drama,Movie,1.0,8.19,95241,2013.0
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Slice of Life,Movie,1.0,8.19,95241,2013.0
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,Supernatural,Movie,1.0,8.19,95241,2013.0
2164,Dennou Coil,Adventure,TV,26.0,8.19,76860,2007.0
2164,Dennou Coil,Comedy,TV,26.0,8.19,76860,2007.0
2164,Dennou Coil,Drama,TV,26.0,8.19,76860,2007.0
2164,Dennou Coil,Mystery,TV,26.0,8.19,76860,2007.0
2164,Dennou Coil,Sci-Fi,TV,26.0,8.19,76860,2007.0
237,Eureka Seven,Adventure,TV,50.0,8.19,239570,2005.0
237,Eureka Seven,Drama,TV,50.0,8.19,239570,2005.0
237,Eureka Seven,Mecha,TV,50.0,8.19,239570,2005.0
237,Eureka Seven,Romance,TV,50.0,8.19,239570,2005.0
237,Eureka Seven,Sci-Fi,TV,50.0,8.19,239570,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Action,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Mecha,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Mystery,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Police,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Psychological,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Sci-Fi,Special,1.0,8.19,21435,2005.0
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Seinen,Special,1.0,8.19,21435,2005.0
10643,Gintama: Dai Hanseikai,Action,Special,1.0,8.19,14728,2010.0
10643,Gintama: Dai Hanseikai,Comedy,Special,1.0,8.19,14728,2010.0
10643,Gintama: Dai Hanseikai,Parody,Special,1.0,8.19,14728,2010.0
10643,Gintama: Dai Hanseikai,Samurai,Special,1.0,8.19,14728,2010.0
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,Comedy,OVA,2.0,8.19,5959,2013.0
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,School,OVA,2.0,8.19,5959,2013.0
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,Slice of Life,OVA,2.0,8.19,5959,2013.0
135,Hikaru no Go,Comedy,TV,75.0,8.19,69000,2001.0
135,Hikaru no Go,Game,TV,75.0,8.19,69000,2001.0
135,Hikaru no Go,Shounen,TV,75.0,8.19,69000,2001.0
135,Hikaru no Go,Supernatural,TV,75.0,8.19,69000,2001.0
6045,Kimi ni Todoke,Romance,TV,25.0,8.19,309339,2009.0
6045,Kimi ni Todoke,School,TV,25.0,8.19,309339,2009.0
6045,Kimi ni Todoke,Shoujo,TV,25.0,8.19,309339,2009.0
6045,Kimi ni Todoke,Slice of Life,TV,25.0,8.19,309339,2009.0
16001,Kokoro Connect: Michi Random,Comedy,Special,4.0,8.19,106989,2012.0
16001,Kokoro Connect: Michi Random,Drama,Special,4.0,8.19,106989,2012.0
16001,Kokoro Connect: Michi Random,Romance,Special,4.0,8.19,106989,2012.0
16001,Kokoro Connect: Michi Random,School,Special,4.0,8.19,106989,2012.0
16001,Kokoro Connect: Michi Random,Slice of Life,Special,4.0,8.19,106989,2012.0
16001,Kokoro Connect: Michi Random,Supernatural,Special,4.0,8.19,106989,2012.0
6211,Tokyo Magnitude 8.0,Drama,TV,11.0,8.19,121349,2009.0
232,Cardcaptor Sakura,Adventure,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Comedy,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Drama,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Fantasy,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Magic,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Romance,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,School,TV,70.0,8.18,181249,1998.0
232,Cardcaptor Sakura,Shoujo,TV,70.0,8.18,181249,1998.0
4789,ef: A Tale of Melodies.,Drama,TV,12.0,8.18,103657,2008.0
4789,ef: A Tale of Melodies.,Mystery,TV,12.0,8.18,103657,2008.0
4789,ef: A Tale of Melodies.,Romance,TV,12.0,8.18,103657,2008.0
4789,ef: A Tale of Melodies.,Supernatural,TV,12.0,8.18,103657,2008.0
16918,Gin no Saji,Comedy,TV,11.0,8.18,116261,2013.0
16918,Gin no Saji,School,TV,11.0,8.18,116261,2013.0
16918,Gin no Saji,Shounen,TV,11.0,8.18,116261,2013.0
16918,Gin no Saji,Slice of Life,TV,11.0,8.18,116261,2013.0
16,Hachimitsu to Clover,Comedy,TV,24.0,8.18,130646,2005.0
16,Hachimitsu to Clover,Drama,TV,24.0,8.18,130646,2005.0
16,Hachimitsu to Clover,Josei,TV,24.0,8.18,130646,2005.0
16,Hachimitsu to Clover,Romance,TV,24.0,8.18,130646,2005.0
1486,Kodomo no Omocha (TV),Comedy,TV,102.0,8.18,27893,1996.0
1486,Kodomo no Omocha (TV),Drama,TV,102.0,8.18,27893,1996.0
1486,Kodomo no Omocha (TV),Romance,TV,102.0,8.18,27893,1996.0
1486,Kodomo no Omocha (TV),Shoujo,TV,102.0,8.18,27893,1996.0
24997,Love Live! The School Idol Movie,Music,Movie,1.0,8.18,38118,2015.0
24997,Love Live! The School Idol Movie,School,Movie,1.0,8.18,38118,2015.0
24997,Love Live! The School Idol Movie,Slice of Life,Movie,1.0,8.18,38118,2015.0
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,Fantasy,OVA,3.0,8.18,43372,2016.0
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,Magic,OVA,3.0,8.18,43372,2016.0
8063,Sekaiichi Hatsukoi OVA,Comedy,OVA,2.0,8.18,35225,2011.0
8063,Sekaiichi Hatsukoi OVA,Drama,OVA,2.0,8.18,35225,2011.0
8063,Sekaiichi Hatsukoi OVA,Romance,OVA,2.0,8.18,35225,2011.0
8063,Sekaiichi Hatsukoi OVA,Shounen Ai,OVA,2.0,8.18,35225,2011.0
25879,Working!!!,Comedy,TV,13.0,8.18,80763,2015.0
25879,Working!!!,Romance,TV,13.0,8.18,80763,2015.0
25879,Working!!!,Slice of Life,TV,13.0,8.18,80763,2015.0
889,Black Lagoon,Action,TV,12.0,8.17,332562,2006.0
889,Black Lagoon,Seinen,TV,12.0,8.17,332562,2006.0
21419,Detective Conan Movie 18: The Sniper from Another Dimension,Action,Movie,1.0,8.17,12151,2014.0
21419,Detective Conan Movie 18: The Sniper from Another Dimension,Mystery,Movie,1.0,8.17,12151,2014.0
21419,Detective Conan Movie 18: The Sniper from Another Dimension,Police,Movie,1.0,8.17,12151,2014.0
21419,Detective Conan Movie 18: The Sniper from Another Dimension,Shounen,Movie,1.0,8.17,12151,2014.0
2952,Final Fantasy VII: Advent Children Complete,Action,OVA,1.0,8.17,77111,2009.0
2952,Final Fantasy VII: Advent Children Complete,Fantasy,OVA,1.0,8.17,77111,2009.0
2952,Final Fantasy VII: Advent Children Complete,Super Power,OVA,1.0,8.17,77111,2009.0
934,Higurashi no Naku Koro ni,Horror,TV,26.0,8.17,359494,2006.0
934,Higurashi no Naku Koro ni,Mystery,TV,26.0,8.17,359494,2006.0
934,Higurashi no Naku Koro ni,Psychological,TV,26.0,8.17,359494,2006.0
934,Higurashi no Naku Koro ni,Supernatural,TV,26.0,8.17,359494,2006.0
934,Higurashi no Naku Koro ni,Thriller,TV,26.0,8.17,359494,2006.0
12189,Hyouka,Mystery,TV,22.0,8.17,372246,2012.0
12189,Hyouka,School,TV,22.0,8.17,372246,2012.0
12189,Hyouka,Slice of Life,TV,22.0,8.17,372246,2012.0
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Adventure,Music,1.0,8.17,31464,2003.0
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Drama,Music,1.0,8.17,31464,2003.0
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Music,Music,1.0,8.17,31464,2003.0
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Sci-Fi,Music,1.0,8.17,31464,2003.0
1530,Kanon (2006),Drama,TV,24.0,8.17,163171,2006.0
1530,Kanon (2006),Romance,TV,24.0,8.17,163171,2006.0
1530,Kanon (2006),Slice of Life,TV,24.0,8.17,163171,2006.0
1530,Kanon (2006),Supernatural,TV,24.0,8.17,163171,2006.0
9656,Kimi ni Todoke 2nd Season,Romance,TV,12.0,8.17,171866,2011.0
9656,Kimi ni Todoke 2nd Season,School,TV,12.0,8.17,171866,2011.0
9656,Kimi ni Todoke 2nd Season,Shoujo,TV,12.0,8.17,171866,2011.0
9656,Kimi ni Todoke 2nd Season,Slice of Life,TV,12.0,8.17,171866,2011.0
20507,Noragami,Action,TV,12.0,8.17,515378,2014.0
20507,Noragami,Adventure,TV,12.0,8.17,515378,2014.0
20507,Noragami,Shounen,TV,12.0,8.17,515378,2014.0
20507,Noragami,Supernatural,TV,12.0,8.17,515378,2014.0
31149,Persona 3 the Movie 4: Winter of Rebirth,Action,Movie,1.0,8.17,13359,2016.0
31149,Persona 3 the Movie 4: Winter of Rebirth,Fantasy,Movie,1.0,8.17,13359,2016.0
31149,Persona 3 the Movie 4: Winter of Rebirth,Seinen,Movie,1.0,8.17,13359,2016.0
31149,Persona 3 the Movie 4: Winter of Rebirth,Supernatural,Movie,1.0,8.17,13359,2016.0
4918,xxxHOLiC Shunmuki,Comedy,OVA,2.0,8.17,40401,2009.0
4918,xxxHOLiC Shunmuki,Drama,OVA,2.0,8.17,40401,2009.0
4918,xxxHOLiC Shunmuki,Mystery,OVA,2.0,8.17,40401,2009.0
4918,xxxHOLiC Shunmuki,Psychological,OVA,2.0,8.17,40401,2009.0
4918,xxxHOLiC Shunmuki,Supernatural,OVA,2.0,8.17,40401,2009.0
14075,Zetsuen no Tempest,Action,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Drama,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Fantasy,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Magic,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Mystery,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Psychological,TV,24.0,8.17,259900,2012.0
14075,Zetsuen no Tempest,Shounen,TV,24.0,8.17,259900,2012.0
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,Comedy,Special,1.0,8.16,11961,2008.0
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,Shounen,Special,1.0,8.16,11961,2008.0
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,Slice of Life,Special,1.0,8.16,11961,2008.0
781,Detective Conan Movie 03: The Last Wizard of the Century,Adventure,Movie,1.0,8.16,26799,1999.0
781,Detective Conan Movie 03: The Last Wizard of the Century,Comedy,Movie,1.0,8.16,26799,1999.0
781,Detective Conan Movie 03: The Last Wizard of the Century,Mystery,Movie,1.0,8.16,26799,1999.0
781,Detective Conan Movie 03: The Last Wizard of the Century,Police,Movie,1.0,8.16,26799,1999.0
781,Detective Conan Movie 03: The Last Wizard of the Century,Shounen,Movie,1.0,8.16,26799,1999.0
1363,Detective Conan Movie 04: Captured in Her Eyes,Adventure,Movie,1.0,8.16,25461,2000.0
1363,Detective Conan Movie 04: Captured in Her Eyes,Comedy,Movie,1.0,8.16,25461,2000.0
1363,Detective Conan Movie 04: Captured in Her Eyes,Mystery,Movie,1.0,8.16,25461,2000.0
1363,Detective Conan Movie 04: Captured in Her Eyes,Police,Movie,1.0,8.16,25461,2000.0
1363,Detective Conan Movie 04: Captured in Her Eyes,Shounen,Movie,1.0,8.16,25461,2000.0
223,Dragon Ball,Adventure,TV,153.0,8.16,316102,1986.0
223,Dragon Ball,Comedy,TV,153.0,8.16,316102,1986.0
223,Dragon Ball,Fantasy,TV,153.0,8.16,316102,1986.0
223,Dragon Ball,Martial Arts,TV,153.0,8.16,316102,1986.0
223,Dragon Ball,Shounen,TV,153.0,8.16,316102,1986.0
223,Dragon Ball,Super Power,TV,153.0,8.16,316102,1986.0
2004,Hanada Shounen-shi,Comedy,TV,25.0,8.16,6321,2002.0
2004,Hanada Shounen-shi,Drama,TV,25.0,8.16,6321,2002.0
2004,Hanada Shounen-shi,Slice of Life,TV,25.0,8.16,6321,2002.0
2004,Hanada Shounen-shi,Supernatural,TV,25.0,8.16,6321,2002.0
