anime_id,title,genre,type,episodes,rating,members,year
796,Mahoujin Guru Guru Movie,Adventure,Movie,1,7.11,826,1996
3837,Mashin Eiyuuden Wataru,Adventure,TV,45,7.11,956,1988
521,Mermaid Melody Pichi Pichi Pitch,Adventure,TV,52,7.11,32296,2003
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,Comedy,OVA,3,7.11,8682,2010
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,Action,Movie,1,7.11,25174,2010
3424,Porphy no Nagai Tabi,Drama,TV,52,7.11,1335,2008
941,Renkin San-kyuu Magical? Pokaan,Comedy,TV,12,7.11,17273,2006
2713,Rockman.EXE Beast+,Action,TV,26,7.11,3224,2006
11487,Sekiranun Graffiti,Music,Music,1,7.11,4014,2011
23233,Shinmai Maou no Testament,Action,TV,12,7.11,172321,2015
32105,Sousei no Onmyouji,Action,TV,50,7.11,128869,2016
1857,Taiyou no Mokushiroku: A Spirit of the Sun,Drama,Special,2,7.11,1433,2006
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,Drama,Movie,1,7.11,4812,2011
20969,Tezuka Osamu no Buddha: Owarinaki Tabi,Drama,Movie,1,7.11,1468,2014
27509,Toaru Majutsu no Index 10th Anniversary PV,Action,Special,1,7.11,5052,2014
5955,Toaru Majutsu no Index-tan,Comedy,Special,2,7.11,32949,2009
3754,Tongari Boushi no Memole,Fantasy,TV,50,7.11,1009,1984
3072,Uchuu Senkan Yamato: Kanketsu-hen,Action,Movie,1,7.11,1609,1983
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,Comedy,OVA,6,7.11,4764,2005
15933,Vassalord.,Action,OVA,1,7.11,15114,2013
5342,Asura Cryin&#039;,Action,TV,13,7.1,68608,2009
596,Chobits: Chibits,Comedy,Special,1,7.1,35513,2003
1953,Code Geass: Hangyaku no Lelouch Picture Drama,Comedy,Special,9,7.1,33004,2007
930,Densetsu Kyojin Ideon,Drama,TV,39,7.1,5517,1980
859,Digimon Savers,Adventure,TV,48,7.1,41021,2006
3032,Digimon Tamers: Boukensha-tachi no Tatakai,Adventure,Movie,1,7.1,12676,2001
2630,Doraemon Meets Hattori the Ninja,Comedy,Special,1,7.1,729,1982
116,El Hazard: The Wanderers,Adventure,TV,26,7.1,9289,1995
18001,Freezing Vibration,Action,TV,12,7.1,79298,2013
13411,Guilty Crown: Lost Christmas,Action,OVA,1,7.1,51604,2012
2389,Kagaku Ninja-tai Gatchaman,Action,TV,105,7.1,4802,1972
33740,Katekyo Hitman Reborn! x ēlDLIVE Special,Shounen,Special,1,7.1,4371,2016
11355,"Kono Danshi, Uchuujin to Tatakaemasu.",Action,OVA,1,7.1,12732,2011
1184,Lost Universe,Adventure,TV,26,7.1,9293,1998
3484,Maison Ikkoku: Prelude - Meguru Haru no Sakura no you ni...,Comedy,Special,1,7.1,1672,1992
3313,Montana Jones,Adventure,TV,52,7.1,784,1994
8234,Muumin,Adventure,TV,65,7.1,2090,1969
1869,Nana Recaps,Comedy,Special,3,7.1,11447,2006
525,Otogizoushi,Adventure,TV,26,7.1,10591,2004
1122,Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys,Action,Movie,1,7.1,45203,2004
4026,Pokemon Diamond &amp; Pearl: Giratina to Sora no Hanataba Sheimi,Action,Movie,1,7.1,32654,2008
6749,Prince of Tennis: The Band of Princes Film Kick the Future,Action,Music,1,7.1,3826,2003
10824,Ranma ½: DoCo Music Video,Comedy,OVA,1,7.1,1775,1995
169,Shingetsutan Tsukihime,Action,TV,12,7.1,90713,2003
342,Starship Operators,Drama,TV,13,7.1,9704,2005
174,Tenjou Tenge,Action,TV,24,7.1,103449,2004
5895,Tistou Midori no Oyayubi,Historical,Movie,1,7.1,332,1990
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,Comedy,TV,12,7.1,6249,2003
4415,World Destruction: Sekai Bokumetsu no Rokunin,Adventure,TV,13,7.1,34732,2008
1028,Arete Hime,Fantasy,Movie,1,7.09,6042,2001
33254,Arslan Senki (TV) OVA,Adventure,OVA,2,7.08,9823,2016
3620,Blue Seed Omake,Comedy,Special,14,7.09,1952,1995
1014,Chicchana Yukitsukai Sugar Specials,Comedy,Special,2,7.09,3902,2003
1311,Chobits Recap,Comedy,Special,1,7.09,29986,2003
4646,Cobra The Animation: The Psycho-Gun,Action,OVA,4,7.09,2843,2008
5031,Cobra The Animation: Time Drive,Action,OVA,2,7.09,2155,2009
933,Dai Mahou Touge,Comedy,OVA,4,7.09,19555,2006
32494,Days (TV),School,TV,24,7.09,49219,2016
7643,Domo-kun,Comedy,TV,NA,7.09,1167,1998
892,Dragon Ball Movie 3: Makafushigi Daibouken,Action,Movie,1,7.09,25740,1988
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,Adventure,Movie,1,7.09,55789,1992
5072,Dragonaut: The Resonance Special,Action,Special,1,7.09,6311,2008
13163,Furusato Saisei: Nihon no Mukashibanashi,Historical,TV,NA,7.09,6820,2012
12225,Galaxy Angel S,Comedy,Special,1,7.09,1205,2004
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,Action,TV,24,7.09,2072,2006
21431,Gokukoku no Brynhildr,Drama,TV,13,7.09,159899,2014
31368,Grisaia no Rakuen Specials,Ecchi,Special,5,7.09,15055,2015
32700,Heart Realize,Music,Music,1,7.09,1626,2014
24261,Hitsugi no Chaika OVA,Action,OVA,1,7.09,20605,2015
3807,Honoo no Alpenrose: Judy &amp; Randy,Drama,TV,20,7.09,979,1985
3811,Hoshi no Oujisama Petit Prince,Adventure,TV,39,7.09,736,1978
10934,Itsuka Tenma no Kuro Usagi OVA,Comedy,OVA,1,7.09,13397,2011
598,Jinzou Ningen Kikaider The Animation,Action,TV,13,7.09,5881,2000
31670,Kaitou Joker 3rd Season,Adventure,TV,13,7.09,1880,2016
1457,Key the Metal Idol,Action,OVA,15,7.09,7949,1994
1573,Kishin Douji Zenki,Action,TV,51,7.09,5936,1995
7593,Kiss x Sis (TV),Comedy,TV,12,7.09,215361,2010
4786,Kodomo no Jikan Recap,Comedy,OVA,1,7.09,8228,2008
17635,Koitabi: True Tours Nanto,Romance,Special,6,7.09,7452,2013
10720,Korekuraide Utau,Music,Music,1,7.09,1395,2011
3653,Kurogane no Linebarrels,Action,TV,24,7.09,30225,2008
1435,Lupin III: Lupin vs. Fukusei-ningen,Action,Movie,1,7.09,4969,1978
3654,Macademi Wasshoi!,Comedy,TV,12,7.09,29401,2008
4202,Mokke Specials,Mystery,Special,2,7.09,1331,2008
4051,Net Ghost Pipopa,Action,TV,51,7.09,913,2008
621,Night Walker: Mayonaka no Tantei,Action,TV,12,7.09,11143,1998
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,7.09,34903,2009
607,Otogi Juushi Akazukin,Adventure,TV,39,7.09,3847,2006
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Fantasy,Movie,1,7.09,809,1977
1104,Shinkon Gattai Godannar!! 2nd Season,Comedy,TV,13,7.09,4865,2004
5307,Sora wo Kakeru Shoujo,Adventure,TV,26,7.09,17574,2009
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,Fantasy,Movie,1,7.09,2874,2011
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,Mecha,Music,7,7.09,13361,2010
21781,Tsubasa to Hotaru,Romance,Special,1,7.09,6651,2014
689,Uta Kata Special,Drama,Special,1,7.09,4385,2005
28257,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!,Comedy,Movie,1,7.1,560,2015
311,Ace wo Nerae!,Drama,TV,26,7.08,3945,1973
3829,Anne no Nikki,Drama,Movie,1,7.08,3159,1995
14913,Battle Spirits: Sword Eyes,Action,TV,29,7.09,987,2012
4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,Romance,ONA,7,7.08,43338,2008
21729,Cardfight!! Vanguard: Legion Mate-hen,Action,TV,33,7.08,5900,2014
1049,Cello Hiki no Gauche (1982),Drama,Movie,1,7.08,6524,1982
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara Picture Drama,Comedy,Special,1,7.08,2188,2015
3116,Dash! Yonkurou,Action,TV,25,7.08,895,1989
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,Adventure,OVA,2,7.08,21043,1993
1631,Eureka Seven: Navigation ray=out,Mecha,Special,1,7.08,8630,2005
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Comedy,Special,5,7.08,9949,2015
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Horror,Special,1,7.08,2601,2001
5534,Hai! Akko Desu,Romance,TV,164,7.08,296,1988
4876,Hashire Melos!,Action,Movie,1,7.08,1932,1992
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,Action,OVA,1,7.08,27030,2013
5039,Kurozuka,Action,TV,12,7.08,52145,2008
1438,Lupin III: Lupin Ansatsu Shirei,Action,Special,1,7.08,3006,1993
2017,Mermaid&#039;s Scar,Drama,OVA,1,7.08,3552,1993
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,Comedy,Special,1,7.08,5123,2011
162,Pita Ten,Comedy,TV,26,7.08,16047,2002
21027,Saibi,Drama,Movie,1,7.08,1747,2013
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,Fantasy,Movie,1,7.08,926,1980
8767,Shin Tenchi Muyou! Specials,Comedy,Special,6,7.08,2233,1997
30375,Starmyu,Music,TV,12,7.08,21032,2015
33033,Starmyu OVA,Music,OVA,2,7.08,2447,2016
1584,Stratos 4 Advance Kanketsu-hen,Comedy,OVA,2,7.08,1876,2006
1568,Sumomomo Momomo: Chijou Saikyou no Yome,Comedy,TV,22,7.08,31385,2006
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,Comedy,Special,2,7.08,7082,2007
2491,Touch: Sebangou no Nai Ace,Drama,Movie,1,7.08,1109,1986
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,Action,Movie,1,7.08,2553,1991
1843,Yomigaeru Sora: Rescue Wings Special,Drama,Special,1,7.08,1843,2006
9331,Yumekui Merry,Action,TV,13,7.08,89183,2011
2706,Bakusou Kyoudai Let&#039;s &amp; Go WGP,Cars,TV,51,7.07,2378,1997
579,Battle Programmer Shirase,Comedy,TV,15,7.07,22292,2003
11285,Black★Rock Shooter (TV),Action,TV,8,7.07,198991,2012
3407,Blassreiter,Action,TV,24,7.07,55444,2008
31105,Buddy Complex: Daremo Shiranai Ashita e,Action,ONA,1,7.07,987,2014
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,Action,TV,26,7.07,3060,2015
12255,Carnival Phantasm: Illya-jou,Comedy,Special,1,7.07,19277,NA
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Comedy,Movie,1,7.07,1999,1993
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,Comedy,Movie,1,7.07,1346,1998
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Adventure,OVA,1,7.07,15280,2010
127,Gate Keepers,Action,TV,24,7.07,14582,2000
2165,Gegege no Kitarou (2007),Comedy,TV,100,7.07,1656,2007
3579,Getter Robo,Action,TV,51,7.07,2938,1974
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Comedy,Special,3,7.07,3121,2011
5217,Goal FH: Field Hunter,Action,TV,39,7.07,737,1994
30533,Gundam Build Fighters Try: Island Wars,Action,OVA,1,7.07,3569,2016
25087,Ie Naki Ko Remi Specials (2001),Adventure,Special,2,7.07,313,2001
4205,Kimikiss Pure Rouge Special,Romance,Special,1,7.07,9144,2008
6293,Koukou Butouden Crows,Action,OVA,2,7.07,1509,1994
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,Comedy,Special,1,7.07,4623,2008
1399,Macross 7 Encore,Action,OVA,3,7.07,5616,1995
632,Mahoromatic End Year Special,Comedy,Special,1,7.07,4783,2001
2751,Miyori no Mori,Drama,Special,1,7.07,6273,2007
31138,Overlord: Ple Ple Pleiades,Action,Special,8,7.07,25625,2015
6902,Saikyou Bushouden: Sangoku Engi,Historical,TV,52,7.07,1363,2010
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,Adventure,Movie,1,7.07,8217,1989
5203,Shin Maple Town Monogatari: Palm Town-hen,Fantasy,TV,44,7.07,589,1987
4810,Shinzou Ningen Casshern,Action,TV,35,7.07,2822,1973
2415,Super Fishing Grander Musashi,Adventure,TV,25,7.07,1920,1997
1208,Tatsu no Ko Tarou,Adventure,Movie,1,7.07,1850,1979
2097,Tokumu Sentai Shinesman,Action,OVA,2,7.07,1588,1996
9874,Touhou Niji Sousaku Doujin Anime: Musou Kakyou,Fantasy,OVA,2,7.07,18305,2008
1892,YAT Anshin! Uchuu Ryokou 2,Adventure,TV,25,7.07,486,1998
15489,Yu☆Gi☆Oh! Zexal Second,Action,TV,73,7.07,11293,2012
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,Comedy,TV,12,7.07,115338,2013
7669,&quot;Bungaku Shoujo&quot; Kyou no Oyatsu: Hatsukoi,Comedy,OVA,1,7.06,14351,2009
873,.hack//Roots,Adventure,TV,26,7.06,50480,2006
9776,A-Channel,Comedy,TV,12,7.06,58564,2011
8,Beet the Vandel Buster,Adventure,TV,52,7.06,9848,2004
13145,Cardfight!! Vanguard: Asia Circuit-hen,Action,TV,39,7.06,11031,2012
30903,Children Record,Music,Music,2,7.06,745,2012
16512,Devil Survivor 2 The Animation,Action,TV,13,7.06,101266,2013
1151,Dominion,Comedy,OVA,4,7.06,7850,1988
9314,Fractale,Adventure,TV,11,7.06,55100,2011
11809,gdgd Fairies,Comedy,TV,12,7.06,2284,2011
5688,Gegege no Kitarou (1968),Adventure,TV,65,7.06,1276,1968
2916,Genki Bakuhatsu Ganbaruger,Mecha,TV,47,7.06,367,1992
456,Gokujou Seitokai,Comedy,TV,26,7.06,12234,2005
1180,Hyper Police,Action,TV,25,7.06,4973,1997
10191,Katte ni Kaizou,Comedy,OVA,6,7.06,19904,2011
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Drama,OVA,1,7.06,6105,1987
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,Action,TV,46,7.06,676,1991
3019,Lupin III: Kiri no Elusive,Action,Special,1,7.06,2693,2007
673,Mai-HiME Specials,Comedy,Special,27,7.06,9210,2005
9712,Maria†Holic Alive,Comedy,TV,12,7.06,40502,2011
32534,Monkey King: Hero Is Back,Adventure,Movie,1,7.08,499,2015
16910,Namiuchigiwa no Muromi-san,Comedy,TV,13,7.06,25564,2013
12119,Natsu-iro Kiseki,School,TV,12,7.06,26883,2012
1152,New Dominion Tank Police,Comedy,OVA,6,7.06,5062,1993
32468,Nirvana,Music,Music,1,7.06,1760,2015
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,Comedy,TV,12,7.06,77774,2015
12281,Rinne no Lagrange Season 2,Action,TV,12,7.06,19427,2012
1710,Rockman.EXE,Action,TV,56,7.06,19212,2002
12223,Scryed Alteration II: Quan,Action,Movie,1,7.06,2438,2012
31374,Shingeki! Kyojin Chuugakkou,Comedy,TV,12,7.06,52928,2015
32409,Shinmai Maou no Testament Burst Specials,Comedy,Special,5,7.06,3495,2015
10014,Shouwa Monogatari,Drama,TV,13,7.06,3563,2011
3174,Sola Specials,Comedy,Special,2,7.06,12223,2007
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Music,1,7.06,2408,2013
1897,Zettai Muteki Raijin-Oh,Adventure,TV,51,7.06,592,1991
308,Zettai Shounen,Drama,TV,26,7.06,11165,2005
2404,Zombie-Loan,Action,TV,11,7.06,93637,2007
10737,A-Channel: +A-Channel,Comedy,Special,11,7.05,12631,2011
8285,Ai no Senshi Rainbowman,Action,TV,22,7.05,524,1982
1798,Animation Seisaku Shinkou Kuromi-chan 2,Comedy,OVA,1,7.05,3841,2004
834,Bleach: The Sealed Sword Frenzy,Adventure,Special,1,7.05,73241,2006
2692,CB Chara Go Nagai World,Action,OVA,3,7.05,989,1991
1844,CLAMP Gakuen Tanteidan,Action,TV,26,7.05,7830,1997
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,School,Special,1,7.05,18422,2010
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Comedy,Movie,1,7.05,1051,2007
2595,D.C.II: Da Capo II,Drama,TV,13,7.05,25225,2007
502,Dragon Ball Movie 1: Shen Long no Densetsu,Action,Movie,1,7.05,30279,1986
22695,Dragon Ball Z: Summer Vacation Special,Action,Special,1,7.05,4251,1992
870,Dragon Half,Comedy,OVA,2,7.05,11596,1993
1465,Hakaima Sadamitsu,Action,TV,10,7.05,3300,2001
2749,Heisei Inu Monogatari Bow,Adventure,TV,40,7.05,428,1993
811,I&#039;&#039;s Pure,Comedy,OVA,6,7.05,17276,2005
4935,Ikkyuu-san,Comedy,TV,296,7.05,720,1975
6566,It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday,Comedy,Special,1,7.05,2087,2008
143,Kannazuki no Miko,Drama,TV,12,7.05,42927,2004
3318,Kimi ga Nozomu Eien: Next Season,Drama,OVA,4,7.05,21064,2007
5235,Live On Cardliver Kakeru,Fantasy,TV,51,7.05,528,2008
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Action,Movie,1,7.05,5270,1995
4807,Mashin Eiyuuden Wataru 2,Adventure,TV,46,7.05,492,1990
2573,Minami no Niji no Lucy,Adventure,TV,50,7.05,742,1982
196,Onegai☆Twins,Comedy,TV,12,7.05,59164,2003
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Comedy,Special,13,7.05,6311,2013
31231,Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana,Adventure,Movie,1,7.05,3572,2016
34325,Pokemon XY&amp;Z Specials,Action,Special,2,7.05,1454,2016
1119,Pokemon: Celebi Toki wo Koeta Deai,Adventure,Movie,1,7.05,58359,2001
1553,Queen Emeraldas,Action,OVA,4,7.05,3279,1998
1489,Renkin San-kyuu Magical? Pokaan Specials,Comedy,Special,3,7.05,4684,2006
10572,Ro-Kyu-Bu!,Comedy,TV,12,7.05,46940,2011
1256,Saint Seiya: Jashin Eris,Adventure,Movie,1,7.05,10277,1987
789,Shinigami no Ballad.,Drama,TV,6,7.05,32297,2006
14617,Stranger: Mukou Hadan Pilot,Action,Special,1,7.05,4741,2009
24133,Taimadou Gakuen 35 Shiken Shoutai,Action,TV,12,7.05,99133,2015
10923,Tantei Opera Milky Holmes: Summer Special,Comedy,Special,1,7.05,5050,2011
15673,Tell Your World,Music,Music,1,7.05,2630,2012
1720,To Heart 2 OVA,Comedy,OVA,3,7.05,4754,2007
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,Fantasy,OVA,1,7.05,2540,2014
26453,Tribe Cool Crew,Music,TV,50,7.05,3334,2014
5992,Tsuyoshi Shikkari Shinasai,Comedy,TV,112,7.05,550,1992
2006,Yu☆Gi☆Oh! (1999),Adventure,Movie,1,7.05,26934,1999
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Comedy,TV,48,7.04,15937,1998
3266,Ai Yori Aoshi: Enishi - Miyuki,Comedy,Special,1,7.04,12647,2003
3359,Amatsuki,Action,TV,13,7.04,41920,2008
280,Animal Yokochou,Adventure,TV,51,7.04,1511,2005
1797,Animation Seisaku Shinkou Kuromi-chan,Comedy,OVA,1,7.04,5794,2001
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,School,OVA,1,7.04,16405,2008
27653,Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki,Comedy,Movie,1,7.04,478,2015
17827,Daitoshokan no Hitsujikai,Harem,TV,12,7.04,46874,2014
8624,Digimon Xros Wars,Action,TV,30,7.04,22723,2010
28221,Etotama,Action,TV,12,7.04,36463,2015
5155,Genji Monogatari Sennenki,Drama,TV,11,7.04,8554,2009
19261,Gintama x Mameshiba,Comedy,Special,6,7.04,5566,2013
18343,Girls und Panzer: Fushou - Akiyama Yukari no Sensha Kouza,Military,Special,6,7.04,5867,2012
2280,Hare Tokidoki Buta (TV),Comedy,TV,61,7.04,607,1997
2999,Hi no Tori: Yamato-hen,Drama,OVA,1,7.04,1069,1987
10079,Hoshizora e Kakaru Hashi,Comedy,TV,12,7.04,85178,2011
21511,Kantai Collection: KanColle,Action,TV,12,7.04,100999,2015
32376,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,Mystery,Special,1,7.04,625,2015
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,Mystery,OVA,2,7.04,782,2012
580,Kogepan,Comedy,TV,10,7.04,4436,2001
10122,Kowarekake no Orgel Special,Drama,Special,1,7.04,7198,2010
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,Action,Special,1,7.04,3279,1999
1504,Macross Flash Back 2012,Drama,OVA,1,7.04,5199,1987
31884,Mahoutsukai Precure!,Action,TV,48,7.04,3865,2016
1951,Manie-Manie: Meikyuu Monogatari,Adventure,Movie,3,7.04,9568,1987
4232,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,Mecha,OVA,3,7.04,6864,2008
30514,Nisekoimonogatari,Music,ONA,1,7.04,17116,2015
12591,Ojamajo Doremi OVA,Kids,OVA,3,7.04,799,2001
32634,Okusama ga Seitokaichou!: Okusama Gekijou,Comedy,Special,12,7.04,4250,NA
33606,One Piece Film: Gold Episode 0 - 711 ver.,Action,Special,1,7.04,4166,2016
17115,Pokemon Best Wishes! Season 2: Episode N,Action,TV,14,7.04,13647,2013
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,Action,Special,1,7.04,13929,2001
16678,Pokemon: Pikachu to Eevee Friends,Adventure,Movie,1,7.04,3849,2013
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,Action,Movie,1,7.04,699,2016
31559,Prince of Stride: Alternative,Sports,TV,12,7.04,79630,2016
5996,Prince of Tennis: Oshougatsu Special,Action,Special,1,7.04,5000,2003
1357,Shin Hokuto no Ken,Action,OVA,3,7.04,6426,2003
28625,Shisha no Teikoku,Historical,Movie,1,7.04,31182,2015
7768,Tantei Opera Milky Holmes,Comedy,TV,12,7.04,28812,2010
4208,Tetsujin 28-gou (1980),Action,TV,51,7.04,821,1980
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,Comedy,Movie,1,7.04,621,1997
4166,To Heart 2 AD,Comedy,OVA,2,7.04,4412,2008
687,Tokyo Mew Mew,Adventure,TV,52,7.04,67936,2002
711,Uchuu Senkan Yamato (Movie),Drama,Movie,1,7.04,2154,1977
8422,Vampire Knight: Gekiai no Portrait,Comedy,Special,1,7.04,23727,2008
2746,Vexille: 2077 Nihon Sakoku,Action,Movie,1,7.04,14754,2007
19023,"Wake Up, Girls!",Drama,TV,12,7.04,29679,2014
6165,White Album 2nd Season,Drama,TV,13,7.04,24889,2009
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,Action,Special,7,7.04,23532,2008
1249,"Zone of the Enders: Dolores, I",Action,TV,26,7.04,6753,2001
31763,Accel World: Infinite∞Burst,Action,Movie,1,7.03,21916,2016
1762,Arslan Senki,Action,OVA,6,7.03,10953,1991
10431,Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;,Comedy,ONA,1,7.03,18934,2010
11703,Code:Breaker,Action,TV,13,7.03,135255,2012
891,Dragon Ball Movie 2: Majinjou no Nemuri Hime,Action,Movie,1,7.03,27194,1987
12035,Dwaejiui Wang,Drama,Movie,1,7.03,2697,2011
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,Comedy,OVA,1,7.03,18682,2011
1929,Futari wa Precure: Max Heart,Action,TV,47,7.03,7189,2005
981,Ichigo 100% OVA,Comedy,OVA,4,7.03,19508,2005
20945,Iron Kid,Action,TV,26,7.03,908,2006
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,Action,Special,1,7.03,613,2008
5968,Kinnikuman II Sei: Ultimate Muscle 2,Action,TV,13,7.03,2019,2006
18045,Koi to Senkyo to Chocolate Special,Drama,Special,1,7.03,15430,2013
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,Adventure,TV,13,7.03,6786,2006
1032,Kumo no You ni Kaze no You ni,Adventure,Movie,1,7.03,3536,1990
33197,Lostorage Incited WIXOSS,Game,TV,12,7.03,21893,2016
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Action,Special,1,7.03,3235,1989
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,Comedy,Special,7,7.03,3232,2010
2613,Mirai Shounen Conan 2: Taiga Daibouken,Adventure,TV,24,7.03,931,1999
2235,Mizu no Kotoba,Drama,Special,1,7.03,15958,2002
1174,Munto,Fantasy,OVA,1,7.03,12271,2003
31442,Musaigen no Phantom World,Action,TV,13,7.03,168482,2016
229,Ninin ga Shinobuden,Comedy,TV,12,7.03,23125,2004
28431,Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation,Action,ONA,1,7.04,4068,2014
6201,Princess Lover!,Comedy,TV,12,7.03,104098,2009
1954,Rayearth,Action,OVA,3,7.03,9637,1997
1942,Rocket Girls,Adventure,TV,12,7.03,4794,2007
28105,Shirobako Specials,Adventure,Special,2,7.03,11669,2015
33491,Shounen Maid Special,Comedy,OVA,1,7.03,2480,2016
508,Tottoko Hamtarou,Adventure,TV,296,7.03,29433,2000
1549,1000-nen Joou: Queen Millennia,Adventure,Movie,1,7.02,2078,1982
2832,Ani*Kuri15,Adventure,Special,15,7.02,12926,2007
971,Astro Boy: Tetsuwan Atom,Action,TV,50,7.02,9331,2003
4999,Asu no Yoichi!,Comedy,TV,12,7.02,110748,2009
23369,Bakuman. 2nd Season Special,Comedy,Special,1,7.02,6812,2012
1668,Bakuten Shoot Beyblade G Revolution,Action,TV,52,7.02,22429,2003
1186,Battle Athletess Daiundoukai (TV),Action,TV,26,7.02,4806,1997
8440,Black Lagoon Omake,Comedy,Special,7,7.02,33923,2009
3456,Candy☆Boy: Side Story For Archive,Romance,ONA,1,7.02,20294,2007
2118,Captain Tsubasa: Europe Daikessen,Action,Movie,1,7.02,2819,1985
1890,Clover,Drama,Music,1,7.02,8524,1999
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Comedy,Movie,1,7.02,795,2011
956,Daikuu Maryuu Gaiking,Adventure,TV,44,7.02,919,1976
24169,Detective Conan: The Fugitive Kogorou Mouri,Comedy,ONA,1,7.02,2403,2014
3031,Digimon Frontier: Ornismon Fukkatsu!!,Adventure,Movie,1,7.02,11973,2002
993,Dual Parallel! Trouble Adventures Special,Comedy,Special,1,7.02,3631,1999
7559,Fate/stay night TV Reproduction,Action,OVA,2,7.02,23498,2010
126,Futakoi Alternative,Comedy,TV,13,7.02,21516,2005
3519,Garakuta-doori no Stain,Comedy,TV,13,7.02,641,2003
4240,Ginga Senpuu Braiger,Action,TV,39,7.02,886,1981
12481,Gregory Horror Show: The Second Guest,Comedy,TV,25,7.02,603,2000
2230,Hana no Ko Lunlun,Drama,TV,50,7.02,2080,1979
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,Comedy,Special,1,7.02,17770,2011
